query_id,node_id,stage,scenario,k_true,modality,ground_truth_label,source_fresh_id,source_version_id,source_version_number,source_fragment_id,source_fragment_node_id,source_relative_path,source_component_sha256,transform_recipe
Q6K00265,Q6K00265_N07,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0004,FMOD0004,5gdROB0x,1.2.0,F6G000019,,assets/excamate/icon.png,6511f77939a6861e31fbe00b1fed6c66d74f03dd4e2bff78c4df7f820e3c0d6a,LOSSLESS_REENCODE_PNG_V1
Q6K00266,Q6K00266_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0005,FMOD0005,T1v8YBHE,0.6.3,F6G000028,F6G000028_N0005,net/Realism/gui/TrainSettingsGui$2.class,8aa03adb637342f8c8a5dc5945ebd42aa1853b4ee33932d0fb33cdc2cd1b737c,NONE
Q6K00266,Q6K00266_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,F6G000308_N0005,nl/devpieter/narratless/statics/Options.class,493501b784315eee384c6bdbc265c1aef6f474530fdb1445c4ea0ff916ce3bc8,NONE
Q6K00266,Q6K00266_N03,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,,fabric.mod.json,5a191025c1e8735bdae7149d941dc89591e46205cb39acb2dce7b839adb6d517,NONE
Q6K00266,Q6K00266_N04,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,F6G000308_N0002,nl/devpieter/narratless/statics/Settings.class,f857b423152972d6794a84af848a0498883f028ea1c48e4605fc9a9f85054859,NONE
Q6K00266,Q6K00266_N05,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0061,FMOD0061,OXoScrMt,1.0.3+1.21-1.21.8,F6G000308,,assets/narratless/icon.png,ac5666eaa3253ac42734c18b29224d436b54d29d9e1aa7a50c45985b22f01af9,LOSSLESS_REENCODE_PNG_V1
Q6K00266,Q6K00266_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0005,FMOD0005,T1v8YBHE,0.6.3,F6G000028,F6G000028_N0002,net/Realism/gui/TrainSettingsGui$6.class,2495f9dd2c19e916659cc47ed56f6cfc108fe8b675e655e8b178f03f79f8376c,NONE
Q6K00266,Q6K00266_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0005,FMOD0005,T1v8YBHE,0.6.3,F6G000028,F6G000028_N0001,net/Realism/gui/TrainSettingsGui$9.class,1b99a1a828c7ebc9544645110df25349111bf15175caa208a39c0152db88e1ea,NONE
Q6K00267,Q6K00267_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000364,F6G000364_N0008,top/tobyprime/mcedia_core/client/renderer/McediaRenderTypes.class,9c8d8cbdf663716196a196491e1a9224a1ad8a10d55121f8fb2791f82e510d02,NONE
Q6K00267,Q6K00267_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0022,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,F6G000081,F6G000081_N0001,com/axperty/storagedelight/block/CabinetVariantBlock.class,04ddd737057384b3d6c5f79ee8b712bece0dfe380431af2d8f277423783791ea,NONE
Q6K00267,Q6K00267_N03,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000364,F6G000364_N0006,top/tobyprime/mcedia_core/client/debug/DebugRendererAudioHitbox.class,1260040b62d141871ae1eb9a2d652d83f1ca484e22a7dd8e7a4801b82dbe37b0,NONE
Q6K00267,Q6K00267_N04,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0069,FMOD0069,td94fRJq,1.3.1+26.1,F6G000364,,assets/mcedia/textures/gui/white.png,e878950f8091ec010cf5cc723bdea027a8539cf7147cfea199c2f666232dcd4e,LOSSLESS_REENCODE_PNG_V1
Q6K00267,Q6K00267_N05,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0022,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,F6G000081,,assets/storagedelight/models/block/mangrove_cabinet_with_polished_diorite_countertop.json,77d79e7a52c91411b947d1adbfa7b5823d39668df525072e3824637ecc57f058,NONE
Q6K00267,Q6K00267_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0022,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,F6G000081,F6G000081_N0005,com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity.class,600dc27f0a299fe56cdb5b58a7ea8a36e44aea0fcac249b5f8f96340466d57ef,NONE
Q6K00267,Q6K00267_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0022,FMOD0022,vRadvyPG,26.07.01-1.21.9-fabric,F6G000081,F6G000081_N0003,com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity$1.class,4ac03a2202ef7cc73b4704fa92092d2a26b7684c5c3888318e7eda421759f138,NONE
Q6K00268,Q6K00268_N01,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0077,FMOD0077,DGdWTqZw,3.103.0+26.2,F6G000390,,assets/chatnotify/textures/gui/sprites/widget/options_button.png,165b73528a6ca80906382eec7f7594e355cbb75b4e3cb054de69af60d913d705,LOSSLESS_REENCODE_PNG_V1
Q6K00268,Q6K00268_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0050,FMOD0050,pXinlWxx,A0.4,F6G000226,F6G000226_N0002,eu/stefanbraun612/smartautomine/client/config/SmartAutoMineConfig.class,051edb63424b413d1a892f1557f4b0b40d6bc015e8f1056ddf6d61d99c685f0c,NONE
Q6K00268,Q6K00268_N03,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0077,FMOD0077,DGdWTqZw,3.103.0+26.2,F6G000390,,assets/chatnotify/lang/en_us.json,274396064ae9283b3c8857014e89cf408d9c4ee0c55f0c366ea7749b8265147c,NONE
Q6K00268,Q6K00268_N04,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0050,FMOD0050,pXinlWxx,A0.4,F6G000226,F6G000226_N0003,eu/stefanbraun612/smartautomine/client/SmartAutoMineClient.class,7c5c4d8ce72d858cd3e49f190378efabe7c279faae36dbd46b8a89a3d88524cc,NONE
Q6K00268,Q6K00268_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0077,FMOD0077,DGdWTqZw,3.103.0+26.2,F6G000390,F6G000390_N0003,dev/terminalmc/chatnotify/gui/widget/list/root/notif/SoundList$Entry$SoundField.class,9770531faa87bb3a53c13e0a2ea53e1343006397c82dd485f40581e97022b3f6,NONE
Q6K00268,Q6K00268_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0077,FMOD0077,DGdWTqZw,3.103.0+26.2,F6G000390,F6G000390_N0001,dev/terminalmc/chatnotify/gui/widget/list/root/notif/SoundList$Entry.class,2a46fc846927d677a62a110ca333fd1cbdff0ec605514c2b8f94654bc8f621f5,NONE
Q6K00268,Q6K00268_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0077,FMOD0077,DGdWTqZw,3.103.0+26.2,F6G000390,F6G000390_N0004,dev/terminalmc/chatnotify/gui/widget/list/root/notif/SoundList$Entry$SoundOption.class,4fa68fbd1e6b2a74a6d1087c064e0a45e805569834316d6124990f2092a23160,NONE
Q6K00269,Q6K00269_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,IvA7ptS8,0.12.0-alpha.1,F6G000456,F6G000456_N0003,net/gnomecraft/ductwork/Ductwork.class,27530de17bf71f3c7bb3dc7f40f8f4c866d48b985f62701c4d0bb2c00008c1e3,NONE
Q6K00269,Q6K00269_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0025,FMOD0025,tC2QcACf,1.0.6,F6G000108,F6G000108_N0001,imyarchez/offclient/module/modules/TargetInfoModule.class,b02de0b19dab220fa35038ffc2da4a9657d8120f1760ca45874021ab842a1e22,NONE
Q6K00269,Q6K00269_N03,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0025,FMOD0025,tC2QcACf,1.0.6,F6G000108,,assets/off_client/textures/misc/world_border_soft.png,ff1136390471356bf116b72e5cbb42d2ffbc00294ee5181bf24e1026801a1b76,LOSSLESS_REENCODE_PNG_V1
Q6K00269,Q6K00269_N04,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0087,FMOD0087,IvA7ptS8,0.12.0-alpha.1,F6G000456,,fabric.mod.json,5ef8a14830070aabf1759a86fe66a5109c5cfaaae268c874ed93edebc34e537d,NONE
Q6K00269,Q6K00269_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,IvA7ptS8,0.12.0-alpha.1,F6G000456,F6G000456_N0005,net/gnomecraft/ductwork/data/DuctworkItemTagProvider.class,c4c0b0b4d039a0894c86a43dce2d8e46c0373d2a97349188d7ee09abead5df3c,NONE
Q6K00269,Q6K00269_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0025,FMOD0025,tC2QcACf,1.0.6,F6G000108,F6G000108_N0002,imyarchez/offclient/module/modules/GearTooltipModule.class,6533c636c70887fa149ea678f1a5554d5b3cf9da8d91ef488ab510d2621f6280,NONE
Q6K00269,Q6K00269_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0025,FMOD0025,tC2QcACf,1.0.6,F6G000108,F6G000108_N0003,imyarchez/offclient/module/modules/HealthHeartsModule$IndicatorType.class,c130d84cbbcf4c52fd7d0d11e9d872025711be48f48b8a6955868647c1eaf68f,NONE
Q6K00270,Q6K00270_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0043,FMOD0043,qgxpksqw,1.1.13,F6G000190,F6G000190_N0001,com/piotrek/peterwolfsplanes/client/WaterPlaneModel.class,0ba8ffc63f4fc09d2a2727f4622ee4f6d99f9625549dba49fdeb4e294901d1be,NONE
Q6K00270,Q6K00270_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0079,FMOD0079,IBOfRJPO,2.1.2+mc1.21,F6G000401,F6G000401_N0002,com/electronwill/nightconfig/core/UnmodifiableConfig.class,9bfb618b6584e92e9f11060f29530abc344c33222a04e5b6b96351842d0b887c,NONE
Q6K00270,Q6K00270_N03,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0079,FMOD0079,IBOfRJPO,2.1.2+mc1.21,F6G000401,F6G000401_N0004,com/electronwill/nightconfig/toml/StringWriter.class,58c906424c78db620da3ee1ec7fd5f84be5d5749328a480e432835b271dd5b5c,NONE
Q6K00270,Q6K00270_N04,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0043,FMOD0043,qgxpksqw,1.1.13,F6G000190,,fabric.mod.json,ec854dd909f5ec6c5f2d78ba9897b4089e58e2a06093c21d8fd058f0737b44cb,NONE
Q6K00270,Q6K00270_N05,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0079,FMOD0079,IBOfRJPO,2.1.2+mc1.21,F6G000401,,assets/bodacious_berries/textures/item/strawberry_juice.png,287c40baa320458862fe4949416acdf7515be368718c16120b58fba3c4432ad7,LOSSLESS_REENCODE_PNG_V1
Q6K00270,Q6K00270_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0043,FMOD0043,qgxpksqw,1.1.13,F6G000190,F6G000190_N0004,com/piotrek/peterwolfsplanes/client/WaterPlaneRenderer.class,0f058d394321d70dc4fb8ceb934dcf52a22ba550e2cb8c09dbc6f4e111d443e2,NONE
Q6K00270,Q6K00270_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0043,FMOD0043,qgxpksqw,1.1.13,F6G000190,F6G000190_N0005,com/piotrek/peterwolfsplanes/entity/PlaneEntity.class,3d62de6cac2b9306a54b8043553a8f61fa27a53463b286f1000a90fb95949059,NONE
Q6K00271,Q6K00271_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0044,FMOD0044,mtRZjms7,1.0.3,F6G000199,F6G000199_N0002,dev/namenichterlaubt/betterpiechartplus/ui/ChartConfigScreen.class,3253064dd90fd726287da1d1d1cfc5463d08de61fd584cf8f5d3715e52636423,NONE
Q6K00271,Q6K00271_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0086,FMOD0086,VxmUBIb6,1.1.11+26.1,F6G000452,F6G000452_N0002,io/github/zhengzhengyiyi/ConfigEditorClient.class,c58b6b41023db8644403e207769b70177889038025c5a0edf7b59c880f3df1df,NONE
Q6K00271,Q6K00271_N03,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0044,FMOD0044,mtRZjms7,1.0.3,F6G000199,F6G000199_N0003,dev/namenichterlaubt/betterpiechartplus/config/ModConfig.class,517208781608542f564cbac026b866f650465a08eb1f06ec1556cb6d2c7568e0,NONE
Q6K00271,Q6K00271_N04,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0086,FMOD0086,VxmUBIb6,1.1.11+26.1,F6G000452,,assets/config_editor/icon.png,e7681741df50ccd1fa3c35e7e4d1db63d7122f3356f2d79f86c09180b3369ec0,LOSSLESS_REENCODE_PNG_V1
Q6K00271,Q6K00271_N05,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0086,FMOD0086,VxmUBIb6,1.1.11+26.1,F6G000452,,fabric.mod.json,73ef8ebb01284f9b9f63163baf7e7f44fe134f389b6ddc31ccb9e59bdbb4e8fc,NONE
Q6K00271,Q6K00271_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0044,FMOD0044,mtRZjms7,1.0.3,F6G000199,F6G000199_N0005,dev/namenichterlaubt/betterpiechartplus/ui/ChartOverlay.class,18f91035a1f87fac72dd6d7322644777d354d83db14d140154cfb34715c17965,NONE
Q6K00271,Q6K00271_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0086,FMOD0086,VxmUBIb6,1.1.11+26.1,F6G000452,F6G000452_N0001,io/github/zhengzhengyiyi/gui/AIChatScreen.class,9687475dec4e9041116ff4904aa5732efb99042322e7231a88ea04d33a8b7df3,NONE
Q6K00272,Q6K00272_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000103,F6G000103_N0001,imyarchez/offclient/gui/OffClientScreen.class,d6818b2da01a76fb787198b6b629b1cfcc36012d074afe3dbe23f69440ebb00e,NONE
Q6K00272,Q6K00272_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000103,F6G000103_N0002,imyarchez/offclient/module/modules/HealthHeartsModule$TargetMode.class,516f3f0009c30138722894eb4add61ccf35c75ccb3ffad2f8b80366d7724c52c,NONE
Q6K00272,Q6K00272_N03,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0087,FMOD0087,dqBlloWg,0.12.1,F6G000454,,fabric.mod.json,843fa4d7ed20958fcc19e980a108441a761bbe019f9ac81f8cda0aa64b19d720,NONE
Q6K00272,Q6K00272_N04,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0025,FMOD0025,SNCj2VQL,1.0.7,F6G000103,,assets/off_client/textures/misc/world_border_soft.png,ff1136390471356bf116b72e5cbb42d2ffbc00294ee5181bf24e1026801a1b76,LOSSLESS_REENCODE_PNG_V1
Q6K00272,Q6K00272_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,dqBlloWg,0.12.1,F6G000454,F6G000454_N0002,net/gnomecraft/ductwork/data/DuctworkRecipeProvider$1.class,e2a9b7345753f3d8eda7e1833f11cf0229f943242a48368065e926d529007c78,NONE
Q6K00272,Q6K00272_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,dqBlloWg,0.12.1,F6G000454,F6G000454_N0001,net/gnomecraft/ductwork/mixin/MixinItemUse.class,e35f36bf791d7d1f7d18f43bb6858e6a55515d5d599febbf32362ebe5418ac36,NONE
Q6K00272,Q6K00272_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,dqBlloWg,0.12.1,F6G000454,F6G000454_N0003,net/gnomecraft/ductwork/data/DuctworkItemTagProvider.class,c4c0b0b4d039a0894c86a43dce2d8e46c0373d2a97349188d7ee09abead5df3c,NONE
Q6K00273,Q6K00273_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0023,FMOD0023,1NFpFqMB,21.800.1,F6G000088,F6G000088_N0003,org/betterx/betterend/registry/block/EndDecorBlocks.class,143d2a69e12e4827993619df4897bc75562bd405e4114b6b98ac6ac08c26cd07,NONE
Q6K00273,Q6K00273_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0043,FMOD0043,17W1BifB,1.1.7,F6G000194,F6G000194_N0004,com/piotrek/peterwolfsplanes/client/ParagliderFeatureRenderer.class,16256a0151c516a0aa7baf53111d8ea2bb8a2068958f4e4c683fa05845b14416,NONE
Q6K00273,Q6K00273_N03,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0043,FMOD0043,17W1BifB,1.1.7,F6G000194,,fabric.mod.json,2a0e23ce9b2ec0c84625aae9ec274b7c5c339d77403b888c7f0f89fa6d7fcb00,NONE
Q6K00273,Q6K00273_N04,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0023,FMOD0023,1NFpFqMB,21.800.1,F6G000088,,assets/betterend/textures/block/jellyshroom_log_side.png,95672afef7c9c13a71d230084da69606e8ea63a2d14e6d956d96131a7f1638d6,LOSSLESS_REENCODE_PNG_V1
Q6K00273,Q6K00273_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0023,FMOD0023,1NFpFqMB,21.800.1,F6G000088,F6G000088_N0004,org/betterx/betterend/world/generator/GeneratorOptions.class,05d16e35bf4d790adc056d1bfdbb2e58b439a8afc31e27511c67482de7d12815,NONE
Q6K00273,Q6K00273_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0023,FMOD0023,1NFpFqMB,21.800.1,F6G000088,F6G000088_N0005,org/betterx/betterend/integration/FlamboyantRefabricatedIntegration.class,584dc3cf7638a6bd683714229aeb4f8931e7b1b95f776a273db0b382d62a8dbf,NONE
Q6K00273,Q6K00273_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0043,FMOD0043,17W1BifB,1.1.7,F6G000194,F6G000194_N0005,com/piotrek/peterwolfsplanes/client/WaterPlaneRenderer.class,0f058d394321d70dc4fb8ceb934dcf52a22ba550e2cb8c09dbc6f4e111d443e2,NONE
Q6K00274,Q6K00274_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0004,FMOD0004,5gdROB0x,1.2.0,F6G000018,F6G000018_N0002,com/skelly/deepstash/ExcaMateNetworking$VeinKeyStatePayload.class,c5a153d9936fc9f5bd1318e6057184bcade9488bab6c0e1b7c6b263cf6a1bee1,NONE
Q6K00274,Q6K00274_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000202,F6G000202_N0005,dev/namenichterlaubt/betterpiechartplus/compat/McCompat.class,af8db6d53c124a461e547c1398fc98e07edfee66a2fa2a1583957991477f502f,NONE
Q6K00274,Q6K00274_N03,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000202,,assets/betterpiechartplus/icon.png,c3cc50eb0c68c5b57883b239a9e007bc4ce78107fe157da93a5fa8c62803a0d1,LOSSLESS_REENCODE_PNG_V1
Q6K00274,Q6K00274_N04,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0004,FMOD0004,5gdROB0x,1.2.0,F6G000018,,fabric.mod.json,aab321496afb9836cb4e563718cc47c33d36ca6833e06932dd50205cb3faf39e,NONE
Q6K00274,Q6K00274_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0004,FMOD0004,5gdROB0x,1.2.0,F6G000018,F6G000018_N0001,com/skelly/deepstash/ExcaMate.class,a1b86fa530735a5b53d469098f55a66118a77ba1902fb903f54c05ec7aa8f5ae,NONE
Q6K00274,Q6K00274_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0004,FMOD0004,5gdROB0x,1.2.0,F6G000018,F6G000018_N0003,com/skelly/deepstash/ExcaMateXpCapture.class,ec13d2655f3aaeb43b54b42643ef05631909e23e00be1ee6a2d685f94259f4a4,NONE
Q6K00274,Q6K00274_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0044,FMOD0044,fz7xhfu5,1.0.1,F6G000202,F6G000202_N0001,dev/namenichterlaubt/betterpiechartplus/BetterPieChartPlusClient.class,4e9c69e0f17b4420072fb1cd2744fa77ff900e5d9687a021b5799e9b9fdbafa4,NONE
Q6K00275,Q6K00275_N01,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000383,F6G000383_N0001,de/guntram/mcmod/durabilityviewer/config/Configs$Settings.class,08b67e8c7060b8c4d83bd1cddd1085206964863010d5628cf2c6ece93b3e6383,NONE
Q6K00275,Q6K00275_N02,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0086,FMOD0086,dU1doC63,1.1.11+26.1.2,F6G000449,,assets/config_editor/icon.png,e7681741df50ccd1fa3c35e7e4d1db63d7122f3356f2d79f86c09180b3369ec0,LOSSLESS_REENCODE_PNG_V1
Q6K00275,Q6K00275_N03,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000383,F6G000383_N0004,de/guntram/mcmod/durabilityviewer/config/Configs.class,470db35d3ddd8fef6d4f5f71dc3253f0b29415d1f79656a9d955d61476f7668a,NONE
Q6K00275,Q6K00275_N04,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000383,,mixins.durabilityviewer.json,3b2fa4926b6fc3b8487d885c501611e7f145dcd3f2387ec569700b91e9787c2e,NONE
Q6K00275,Q6K00275_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0086,FMOD0086,dU1doC63,1.1.11+26.1.2,F6G000449,F6G000449_N0001,io/github/zhengzhengyiyi/ConfigEditorClient.class,c58b6b41023db8644403e207769b70177889038025c5a0edf7b59c880f3df1df,NONE
Q6K00275,Q6K00275_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0086,FMOD0086,dU1doC63,1.1.11+26.1.2,F6G000449,F6G000449_N0003,io/github/zhengzhengyiyi/gui/EditorScreen.class,0f432478fc25cf36848cdd710026fcad137ebf399af793b6261b6ee905c62dcf,NONE
Q6K00275,Q6K00275_N07,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0074,FMOD0074,scO6R6xa,1.21.11-1.11.2,F6G000383,F6G000383_N0005,de/guntram/mcmod/durabilityviewer/mixin/WindowTitleMixin.class,c0a1025db78b5726bb12c85c985eccfc5b656cb36e988a64b4578330c88f1eca,NONE
Q6K00276,Q6K00276_N01,TEST,TEST_KNOWN_K2,2,IMAGE,FMOD0087,FMOD0087,NK7mfZ9O,0.12.0,F6G000455,,assets/ductwork/textures/block/damper_y.png,640ded62277ac36fa10085580c168cea5ed40affb1902731cc83b2953f3fe8e7,LOSSLESS_REENCODE_PNG_V1
Q6K00276,Q6K00276_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0035,FMOD0035,JlTOmyMX,2.11,F6G000152,F6G000152_N0002,dev/hexnowloading/dungeonnowloading/entity/passive/CopperCreepEntity$CopperCreepInWaterGoal.class,d658d40677b928518bb27049ad949fe4f0df09d545f84ebbcd9a265cb9be3fc2,NONE
Q6K00276,Q6K00276_N03,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,NK7mfZ9O,0.12.0,F6G000455,F6G000455_N0001,net/gnomecraft/ductwork/mixin/MixinItemUse.class,e35f36bf791d7d1f7d18f43bb6858e6a55515d5d599febbf32362ebe5418ac36,NONE
Q6K00276,Q6K00276_N04,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,NK7mfZ9O,0.12.0,F6G000455,F6G000455_N0003,net/gnomecraft/ductwork/data/DuctworkItemTagProvider.class,c4c0b0b4d039a0894c86a43dce2d8e46c0373d2a97349188d7ee09abead5df3c,NONE
Q6K00276,Q6K00276_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0087,FMOD0087,NK7mfZ9O,0.12.0,F6G000455,F6G000455_N0005,net/gnomecraft/ductwork/data/DuctworkBlockTagProvider.class,a25f54cfbcb659481a1375b3d1d261f4ce8e84e3fb4b50c5164a1c379ee694d8,NONE
Q6K00276,Q6K00276_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0035,FMOD0035,JlTOmyMX,2.11,F6G000152,F6G000152_N0003,dev/hexnowloading/dungeonnowloading/entity/passive/CopperCreepEntity.class,ed1e892c0524cdb6346677b0b1ed6ed34f74bd12b48ee2aeb187f96bf99039e3,NONE
Q6K00276,Q6K00276_N07,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0035,FMOD0035,JlTOmyMX,2.11,F6G000152,,data/dungeonnowloading/loot_tables/blocks/stripped_azuro_oak_log.json,1c4b9dd50462745702d8f6f08649758bb7b1e02d2b3a6964efa0ea97e088c6ae,NONE
Q6K00277,Q6K00277_N01,TEST,TEST_KNOWN_K2,2,STRUCTURED,FMOD0053,FMOD0053,gTF5QTWo,1.21.11-fabric-2,F6G000247,,assets/screenshot_viewer/lang/en_us.json,d05027b83da4726c7354927d7fd389664deb8f93bd5f426430a2b96e48bb54e8,NONE
Q6K00277,Q6K00277_N02,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0067,FMOD0067,9IvrHJWk,1.3.5,F6G000342,F6G000342_N0004,com/bettershulker/BetterShulkerFabricMod.class,4e5cc2d3aaf25e1f2b06cfef30a9cf43db6d5c92b270b715d5ce6567b6779efd,NONE
Q6K00277,Q6K00277_N03,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0067,FMOD0067,9IvrHJWk,1.3.5,F6G000342,F6G000342_N0002,com/bettershulker/mixin/HandledScreenMixin.class,e2fc39ce6e603d6703d2eb4c8f7fcc93267be8dec62d6ef601ae91610b2b433e,NONE
Q6K00277,Q6K00277_N04,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0053,FMOD0053,gTF5QTWo,1.21.11-fabric-2,F6G000247,F6G000247_N0005,io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ScreenshotList.class,7dd9fd7478411175cfcf18a03d9d24e2c26e4e3144ec98e007073d011e633db8,NONE
Q6K00277,Q6K00277_N05,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0053,FMOD0053,gTF5QTWo,1.21.11-fabric-2,F6G000247,F6G000247_N0001,io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ScreenshotImageHolder.class,8eb597da401dae5edca342138469bc4427be2645460fa96f16ff460cef7f4e2f,NONE
Q6K00277,Q6K00277_N06,TEST,TEST_KNOWN_K2,2,CODE_BINARY,FMOD0067,FMOD0067,9IvrHJWk,1.3.5,F6G000342,F6G000342_N0001,com/bettershulker/BetterShulkerMod.class,fbb92bcf046daf3d8a2b80c786aea51395492a01c3c99a297ba7d0689ed7d5fc,NONE
