"path","classification","reason"
"cache/phase10a3_repositories/FMOD0077__ChatNotify/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/objects/pack/pack-156344446c3613f68b63ce4dffb6c327d871dbe0.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/objects/pack/pack-156344446c3613f68b63ce4dffb6c327d871dbe0.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/objects/pack/pack-156344446c3613f68b63ce4dffb6c327d871dbe0.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0077__ChatNotify/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/objects/pack/pack-6fe1433255525aeb43cd346c17406cc8438d40f4.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/objects/pack/pack-6fe1433255525aeb43cd346c17406cc8438d40f4.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/objects/pack/pack-6fe1433255525aeb43cd346c17406cc8438d40f4.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0079__bodacious_berries/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/objects/pack/pack-810adf7ad53455e723892e972c6fe91d5b2283f6.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/objects/pack/pack-810adf7ad53455e723892e972c6fe91d5b2283f6.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/objects/pack/pack-810adf7ad53455e723892e972c6fe91d5b2283f6.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0083__accessories-compat-layer/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/pre-push.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/pre-rebase.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/pre-receive.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/prepare-commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/push-to-checkout.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/sendemail-validate.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/hooks/update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/info/exclude","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/objects/pack/pack-0b32ab6c964471077defe4fd39ac63ee0eb34ea9.idx","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/objects/pack/pack-0b32ab6c964471077defe4fd39ac63ee0eb34ea9.pack","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/objects/pack/pack-0b32ab6c964471077defe4fd39ac63ee0eb34ea9.rev","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0084__Minecraft-Ping-Wheel/packed-refs","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/FETCH_HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/HEAD","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/config","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/description","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/applypatch-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/commit-msg.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/fsmonitor-watchman.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/post-update.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/pre-applypatch.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/pre-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
"cache/phase10a3_repositories/FMOD0085__no-tree-punching/hooks/pre-merge-commit.sample","EXCLUDE_CACHE","Downloaded/cloned repository cache; reconstruct from tracked snapshot mappings."
